,0,1,2,3
1159,0.01656909,0.016141128,0.017940003,0.016380794
1160,0.01678428,0.016983133,0.018473893,0.016965859
1161,0.017095145,0.01723219,0.018267632,0.017383777
1162,0.017417945,0.01786074,0.019068476,0.01820765
1163,0.018374387,0.018263955,0.019760113,0.018267352
1164,0.017884206,0.017647266,0.019092739,0.017574817
1165,0.017752677,0.017706547,0.019456744,0.017897185
1166,0.018051576,0.01774213,0.019299012,0.017837495
1167,0.01789616,0.018038623,0.01948103,0.018291228
1168,0.018326558,0.017955605,0.019590233,0.017849438
1169,0.017692901,0.017659105,0.019298997,0.01753898
1170,0.01753749,0.017315205,0.018473897,0.016798697
1171,0.01677233,0.016532484,0.017782252,0.01639273
1172,0.014321469,0.015856523,0.01607138,0.015891261
1173,0.015768088,0.016022556,0.017539594,0.016118124
1174,0.01628216,0.016081836,0.017527446,0.016130049
1175,0.016055007,0.015998822,0.01728477,0.0155449845
1176,0.015564818,0.015251674,0.016726594,0.015389752
1177,0.01534963,0.015880227,0.016969286,0.016046472
1178,0.016449515,0.017077997,0.017830774,0.0167748
1179,0.016437564,0.016840812,0.018206932,0.017097183
1180,0.016903862,0.01686456,0.018595252,0.017085277
1181,0.017238613,0.017018735,0.018801529,0.01727632
1182,0.01735815,0.017303336,0.018680174,0.016906153
1183,0.01685603,0.016793393,0.018061347,0.016607657
1184,0.016832128,0.016769681,0.018364705,0.017085277
1185,0.01683211,0.016615503,0.018219084,0.016571835
1186,0.016437579,0.016579919,0.01813414,0.016297206
1187,0.01628216,0.016947556,0.017927866,0.017013617
1188,0.016844038,0.016923815,0.018570945,0.016834494
1189,0.017202739,0.016793389,0.01860737,0.016953923
1190,0.016832102,0.017101724,0.018619496,0.01753898
1191,0.01746576,0.01719661,0.018789388,0.017204668
1192,0.017525535,0.018121626,0.019019928,0.018135998
1193,0.018195037,0.019485448,0.020014912,0.019341953
1194,0.019235168,0.019295696,0.020755086,0.019055389
1195,0.018972151,0.018690877,0.019942112,0.018900167
1196,0.020466592,0.020778116,0.022077702,0.020953882
1197,0.020239439,0.021406658,0.022089835,0.021001644
1198,0.020825285,0.020884871,0.022247601,0.021252412
1199,0.020992644,0.021382947,0.022550933,0.021765824
1200,0.021494765,0.021809865,0.023230426,0.021873266
1201,0.021901239,0.022058904,0.023412421,0.021861315
1202,0.021996912,0.022047069,0.023485254,0.022088207
1203,0.022140376,0.022224963,0.023582332,0.022721041
1204,0.022451203,0.02260444,0.024286084,0.022816543
1205,0.022475116,0.022663735,0.024152607,0.023115046
1206,0.023013119,0.022746753,0.024334624,0.023186695
1207,0.023347866,0.022960216,0.024140477,0.022243414
1208,0.022020847,0.022260558,0.02370369,0.022553902
1209,0.022917483,0.024371494,0.024722926,0.023986697
1210,0.023634795,0.024822123,0.02514759,0.025073234
1211,0.024746664,0.025094893,0.026494473,0.02520458
1212,0.025272716,0.024905145,0.026288204,0.024882197
1213,0.024770614,0.024620559,0.025960613,0.025121033
1214,0.025320522,0.025521826,0.026749283,0.025586661
1215,0.026326198,0.026342738,0.02729474,0.025718275
1216,0.026206437,0.026414078,0.026930012,0.026771218
1217,0.026985127,0.027483597,0.028474182,0.026926741
1218,0.026038688,0.026307102,0.027550098,0.026484042
1219,0.026374143,0.026093196,0.028085101,0.02626868
1220,0.026374102,0.025974315,0.027926996,0.026148994
1221,0.026326187,0.025807954,0.027683817,0.025897734
1222,0.02557144,0.02598622,0.027404167,0.02641223
1223,0.026493937,0.026758682,0.02807293,0.027154073
1224,0.027045034,0.026627969,0.02770817,0.025825981
1225,0.026446033,0.026057553,0.02735557,0.026232798
1226,0.02587093,0.025665343,0.02731904,0.025490925
1227,0.02546361,0.025106806,0.0263828,0.02444999
1228,0.024553109,0.025760408,0.026321996,0.026148994
1229,0.02588294,0.026663605,0.027756795,0.027094238
1230,0.027224723,0.026675489,0.028121565,0.026974589
1231,0.026637707,0.026711158,0.02830397,0.027034432
1232,0.026733533,0.026544768,0.028449863,0.026783153
1233,0.026661634,0.02617636,0.027598709,0.025790058
1234,0.026170459,0.026568532,0.027999967,0.027022451
1235,0.026086599,0.02672302,0.027550083,0.026495993
1236,0.025966808,0.026045654,0.026942141,0.02497647
1237,0.025116216,0.025273208,0.0264193,0.025407203
1238,0.025379747,0.025451437,0.026832681,0.025143951
1239,0.02520004,0.025653455,0.027075853,0.026148994
1240,0.024229638,0.025273174,0.025896426,0.025191799
1241,0.024768759,0.024560157,0.026054505,0.024497852
1242,0.024565112,0.024393804,0.02559248,0.02397142
1243,0.023930155,0.024536397,0.025835652,0.024988417
1244,0.024900548,0.025154356,0.026759736,0.025502905
1245,0.025607374,0.025106806,0.026686773,0.025012333
1246,0.024936508,0.024833508,0.026528735,0.024820928
1247,0.024768759,0.024797834,0.0263828,0.024773039
1248,0.024780754,0.024560172,0.0263585,0.025036287
1249,0.024625007,0.024916675,0.026455756,0.02484484
1250,0.024744842,0.024667148,0.026443634,0.024473961
1251,0.02486461,0.024619583,0.026261214,0.024426073
1252,0.02449321,0.02470275,0.026358474,0.025191799
1253,0.02470887,0.025594056,0.02656519,0.025921673
1254,0.026038669,0.025653474,0.02747712,0.025610592
1255,0.025511567,0.02530887,0.027367719,0.025562756
1256,0.0254157,0.02573666,0.02674758,0.024952523
1257,0.025355794,0.024964213,0.025884282,0.023923546
1258,0.024145782,0.024393778,0.025738362,0.024138901
1259,0.026158467,0.025617823,0.026759736,0.024952523
1260,0.024672937,0.024512641,0.026285548,0.024461977
1261,0.024421372,0.024488885,0.026163973,0.024569679
1262,0.02448126,0.024037294,0.025957253,0.024258576
1263,0.02422968,0.024132367,0.025835663,0.02450984
1264,0.024648968,0.02503552,0.026480082,0.024761092
1265,0.025008366,0.025142461,0.026808362,0.025395215
1266,0.025307875,0.025962446,0.026857,0.026436154
1267,0.026505902,0.025938686,0.027452808,0.025502905
1268,0.02571522,0.025320742,0.026686799,0.024820928
1269,0.024780788,0.0244889,0.025142621,0.02328945
1270,0.023450926,0.023550034,0.02502098,0.02318171
1271,0.023486897,0.023657013,0.02525203,0.02397142
1272,0.024349455,0.023977857,0.026054513,0.02430642
1273,0.024217695,0.024310619,0.025750551,0.024150893
1274,0.024313528,0.02391845,0.025349293,0.024222676
1275,0.024768788,0.024845395,0.025993738,0.02419876
1276,0.024157789,0.02379962,0.02570191,0.023827843
1277,0.02389421,0.023585696,0.025252014,0.024079084
1278,0.023331143,0.022943966,0.024315763,0.0231219
1279,0.02328347,0.02327814,0.02464315,0.023013998
1280,0.02309139,0.023016151,0.024740659,0.02291809
1281,0.023427527,0.022897027,0.024362877,0.022654269
1282,0.022659145,0.022313468,0.024033878,0.022210617
1283,0.022346988,0.022646938,0.024070438,0.022630293
1284,0.022827215,0.023385309,0.024411615,0.023325741
1285,0.023475587,0.023206703,0.024923436,0.02340971
1286,0.023739714,0.023516346,0.025106207,0.023997251
1287,0.024051845,0.023611598,0.02554486,0.023925282
1288,0.023811758,0.023587808,0.024740659,0.02291809
1289,0.02283924,0.022456385,0.024423819,0.02255835
1290,0.022274967,0.023147147,0.02400953,0.022078741
1291,0.022551086,0.022444464,0.024119172,0.022378482
1292,0.022443052,0.023123328,0.02425323,0.023445677
1293,0.023355484,0.02320667,0.025167108,0.023481622
1294,0.02358364,0.02349253,0.024959993,0.023505636
1295,0.023607608,0.023814049,0.025483925,0.023649484
1296,0.022142906,0.022384949,0.022681333,0.021623097
1297,0.021770708,0.021408364,0.023193106,0.021359295
1298,0.021362502,0.021408368,0.022912849,0.021311335
1299,0.021554608,0.021289285,0.022754446,0.021047547
1300,0.021410521,0.023051873,0.022912841,0.02287012
1301,0.022779208,0.022551663,0.02392422,0.02233053
1302,0.0225631,0.022111014,0.023022503,0.021299332
1303,0.021578584,0.021527432,0.023132157,0.021527138
1304,0.021530576,0.021956187,0.023327135,0.022390481
1305,0.022515085,0.02201574,0.023570847,0.021982804
1306,0.021710675,0.021325,0.022888474,0.021179438
1307,0.021050345,0.020693798,0.02237669,0.0205799
1308,0.02063011,0.020276945,0.021426208,0.020040296
1309,0.020041838,0.019562408,0.020780418,0.019476764
1310,0.019525565,0.019848224,0.021267824,0.019716568
1311,0.019477535,0.02000304,0.021158148,0.020064294
1312,0.020053808,0.019788653,0.021694284,0.019920386
1313,0.019885749,0.020705711,0.021730866,0.020939622
1314,0.020834222,0.02078906,0.022303566,0.020927615
1315,0.020966291,0.021587003,0.022790983,0.021587111
1316,0.021650638,0.021193985,0.02230357,0.020615865
1317,0.020882234,0.020407949,0.021816138,0.02014821
1318,0.02024591,0.021372616,0.02186488,0.021790937
1319,0.021890782,0.022849418,0.023692716,0.023229852
1320,0.023439556,0.023230512,0.024838127,0.023133915
1321,0.023463562,0.02376644,0.024436012,0.023877341
1322,0.024111882,0.023552053,0.024740633,0.023013998
1323,0.02269515,0.022730287,0.024192281,0.023157872
1324,0.023223456,0.022908967,0.023668345,0.023265824
1325,0.023331478,0.022801746,0.024277579,0.022510376
1326,0.022563081,0.022396825,0.023985129,0.022102688
1327,0.021710664,0.021622721,0.02327839,0.021431226
1328,0.02162661,0.021432165,0.022474147,0.020759735
1329,0.020846207,0.020503215,0.022096395,0.020268109
1330,0.020209908,0.019907773,0.02097537,0.019308884
1331,0.019921746,0.020217396,0.021255616,0.020423997
1332,0.015611567,0.017061394,0.016795784,0.015807588
1333,0.016139828,0.017478224,0.017307568,0.0173304
1334,0.017448492,0.017406765,0.01858703,0.017510265
1335,0.017280426,0.017192412,0.018855121,0.017318428
1336,0.017052308,0.016668398,0.017746259,0.01596348
1337,0.01639197,0.016168196,0.017453808,0.016359173
1338,0.01650003,0.016751766,0.018258046,0.017126583
1339,0.017148357,0.018228542,0.018818568,0.018049862
1340,0.018138941,0.018869173,0.019921325,0.019174036
1341,0.019403059,0.019000556,0.020410098,0.019041795
1342,0.019427143,0.018976677,0.020862196,0.019198105
1343,0.019391026,0.0194663,0.020642258,0.019751191
1344,0.019318826,0.019108076,0.02095998,0.019282311
1345,0.01961977,0.019299116,0.019811384,0.019318342
1346,0.018885374,0.018690042,0.020129047,0.018705122
1347,0.019162282,0.018642291,0.019493688,0.018188119
1348,0.018403843,0.01916777,0.019591462,0.019642998
1349,0.019643854,0.019920118,0.021106582,0.020304285
1350,0.02047453,0.021353155,0.02221847,0.021614835
1351,0.02183495,0.021675598,0.02309823,0.02168699
1352,0.021919206,0.021651696,0.023098208,0.021698989
1353,0.021871068,0.021365099,0.02286607,0.021157943
1354,0.021317266,0.020994887,0.022426188,0.021194015
1355,0.020968102,0.021878574,0.02267053,0.02225205
1356,0.023387976,0.022881746,0.023342595,0.022336252
1357,0.022388756,0.021854736,0.023672517,0.022107817
1358,0.022159975,0.022081602,0.023806892,0.022203974
1359,0.02220818,0.022905655,0.02408797,0.022420447
1360,0.022593409,0.023240019,0.02447895,0.023694921
1361,0.023809366,0.023323629,0.024845526,0.02309376
1362,0.02224426,0.022451822,0.02388021,0.022684924
1363,0.022930518,0.022941474,0.024271246,0.022745077
1364,0.022918459,0.022392116,0.024185691,0.022576723
1365,0.022822127,0.02275037,0.023977958,0.022757065
1366,0.022701744,0.022678718,0.024344526,0.022721
1367,0.022593398,0.023048934,0.024356753,0.022624813
1368,0.022858284,0.02304896,0.02445453,0.023358282
1369,0.02360468,0.023204181,0.024271224,0.0231779
1370,0.02323147,0.022977281,0.024552252,0.022937432
1371,0.02337594,0.02325195,0.024588913,0.023658846
1372,0.02326759,0.023072816,0.024955474,0.023382302
1373,0.023339842,0.022834,0.024454527,0.022829242
1374,0.02305089,0.022690672,0.024210129,0.022312209
1375,0.0221841,0.022057757,0.023440372,0.021518674
1376,0.021558046,0.021281503,0.022804972,0.02165091
1377,0.021606218,0.021174036,0.023134898,0.021398429
1378,0.021774746,0.021974143,0.023379251,0.022216015
1379,0.022292439,0.022069693,0.023635864,0.021975558
1380,0.021955345,0.021914445,0.023318172,0.021422472
1381,0.021919198,0.021484498,0.02334258,0.021662917
1382,0.021967381,0.022045802,0.023452573,0.02213186
1383,0.022159994,0.02186666,0.023574747,0.022179943
1384,0.021690495,0.021603957,0.023086023,0.021855328
1385,0.021846995,0.022165224,0.023428138,0.022408403
1386,0.022135913,0.02209356,0.023916878,0.0225166
1387,0.022641573,0.022810102,0.02410017,0.023165893
1388,0.02307494,0.022810068,0.024332296,0.022696938
1389,0.022882357,0.02271457,0.024430085,0.022901375
1390,0.023231499,0.023048963,0.02476,0.023490544
1391,0.023339834,0.023407213,0.025236517,0.023430414
1392,0.023448195,0.02322809,0.02497993,0.023370303
1393,0.02307498,0.023180313,0.024356771,0.023057684
1394,0.023002729,0.022678725,0.024210129,0.022312209
1395,0.02243689,0.022487652,0.024161253,0.022889335
1396,0.022701778,0.022786226,0.024588935,0.022853285
1397,0.022882342,0.02269068,0.024723325,0.02294946
1398,0.023050893,0.022642914,0.024454512,0.023069698
1399,0.023087017,0.02321614,0.024808865,0.02358672
1400,0.023484312,0.023048952,0.024601143,0.022913404
1401,0.022906397,0.022523466,0.024185672,0.022528615
1402,0.022858243,0.022308506,0.024014607,0.022203974
1403,0.022117514,0.02183713,0.022856716,0.021221586
1404,0.021055382,0.02092722,0.022403464,0.0209805
1405,0.020608798,0.020556062,0.022048213,0.020281348
1406,0.020512264,0.020220857,0.021533743,0.019835372
1407,0.019957058,0.019634198,0.02126424,0.019714825
1408,0.019727718,0.019622218,0.020627242,0.018834863
1409,0.01895529,0.019059539,0.020774271,0.019220624
1410,0.019172516,0.019107398,0.02068849,0.019256752
1411,0.019281141,0.019310929,0.020933487,0.019461676
1412,0.019389797,0.018867977,0.020517021,0.019148294
1413,0.019196682,0.02040045,0.020909015,0.020269327
1414,0.020065673,0.020508178,0.021631729,0.020655032
1415,0.020729516,0.020879343,0.022452481,0.020992562
1416,0.021043312,0.020735662,0.022329971,0.020956393
1417,0.021115731,0.020627912,0.021925725,0.020257257
1418,0.020029452,0.02026872,0.021717466,0.019871507
1419,0.020282906,0.019921508,0.021729704,0.019967929
1420,0.020077765,0.019658156,0.021374505,0.019618403
1421,0.018919036,0.019897565,0.02061497,0.019967929
1422,0.019643229,0.019322902,0.020761989,0.019521944
1423,0.019594964,0.019574333,0.020884495,0.019955903
1424,0.020439837,0.020412412,0.021276496,0.019690719
1425,0.019824278,0.019598275,0.021251984,0.019666597
1426,0.019727733,0.019646175,0.021178495,0.019714825
1427,0.019727714,0.019598268,0.021423478,0.019847408
1428,0.019643229,0.019334875,0.021166231,0.019521944
1429,0.019655302,0.01941868,0.021239731,0.019521944
1430,0.01963118,0.020196915,0.021313246,0.020582724
1431,0.02043984,0.020196911,0.021754239,0.020112615
1432,0.020415694,0.020101115,0.021460235,0.019666597
1433,0.019993242,0.019562345,0.021251973,0.019401394
1434,0.019401856,0.019334886,0.021092746,0.01970277
1435,0.019474272,0.019298974,0.020198517,0.018569686
1436,0.018846642,0.018365115,0.019157272,0.017496858
1437,0.017518979,0.01783831,0.018312026,0.0176415
1438,0.01757934,0.01920319,0.01910828,0.01953401
1439,0.019546673,0.019526433,0.020872232,0.019256752
1440,0.019703582,0.019586302,0.020565994,0.019196488
1441,0.019003544,0.019394744,0.02078649,0.01964249
1442,0.019908782,0.019430678,0.02059051,0.018774606
1443,0.018750101,0.018784162,0.020149518,0.019003637
1444,0.019269083,0.019191217,0.020749748,0.019582223
1445,0.01957082,0.019538417,0.021129493,0.01928087
1446,0.019293223,0.019897591,0.021055993,0.019437574
1447,0.0193053,0.019275028,0.020566009,0.019365259
1448,0.020632949,0.02187305,0.022293221,0.021788128
1449,0.02205716,0.022172358,0.0237142,0.022656024
1450,0.02253995,0.022723097,0.024106197,0.022656024
1451,0.022467528,0.022507586,0.024191942,0.022511374
1452,0.022986535,0.02251957,0.02394696,0.022185925
1453,0.021996804,0.022028677,0.023873433,0.022330549
1454,0.022564102,0.023297783,0.024228707,0.023644473
1455,0.023445167,0.023333687,0.02507393,0.023825277
1456,0.023686588,0.023489352,0.025196452,0.023463674
1457,0.023807254,0.024710521,0.025159676,0.025223553
1458,0.025328003,0.025261227,0.026752125,0.025066823
1459,0.02546079,0.025213357,0.026788902,0.025211494
1460,0.025159054,0.025273226,0.0268379,0.025741879
1461,0.025557358,0.025237314,0.026923656,0.025404368
1462,0.025050417,0.025273211,0.02638464,0.02441591
1463,0.024591804,0.024507008,0.02538019,0.023511883
1464,0.024181422,0.024207681,0.02568642,0.024705227
1465,0.024893522,0.025704231,0.026813399,0.025946796
1466,0.02591943,0.025704224,0.027303379,0.02565749
1467,0.025762524,0.026051428,0.027621876,0.026115548
1468,0.026764326,0.027380392,0.02807514,0.026308436
1469,0.026426367,0.026374694,0.028099634,0.026802648
1470,0.026824664,0.027308546,0.028430384,0.027441517
1471,0.027488496,0.026901487,0.02846713,0.026633892
1472,0.026583262,0.026422583,0.028222121,0.026284315
1473,0.02628154,0.02755998,0.028160892,0.027983963
1474,0.027512621,0.02773955,0.029471599,0.028080374
1475,0.028043695,0.02767969,0.02936136,0.02767054
1476,0.027283303,0.026805699,0.02817313,0.027007561
1477,0.027217288,0.026860476,0.02870528,0.027086109
1478,0.027217288,0.027328491,0.028987683,0.027835213
1479,0.028039958,0.027892537,0.02945428,0.027823154
1480,0.027761683,0.027472489,0.029220961,0.02732775
1481,0.027447127,0.026884459,0.028766654,0.027146503
1482,0.027386677,0.028444555,0.028938584,0.028729327
1483,0.029031962,0.02866054,0.030313745,0.028753467
1484,0.028705347,0.028384559,0.030080486,0.028354775
1485,0.028644845,0.028864563,0.030326042,0.02895888
1486,0.028850488,0.028972544,0.02987172,0.02799227
1487,0.02641882,0.026560456,0.027649317,0.026590727
1488,0.026672866,0.026836451,0.028410573,0.027255245
1489,0.027193096,0.027100481,0.028877173,0.02755732
1490,0.027410842,0.02740049,0.028852608,0.026941113
1491,0.027326152,0.026968464,0.02877893,0.02726733
1492,0.02593492,0.026104447,0.027759835,0.025986623
1493,0.026176885,0.026356462,0.027919464,0.02630077
1494,0.026334133,0.026236441,0.028238684,0.02645782
1495,0.026503514,0.026080444,0.027845781,0.026385333
1496,0.026322056,0.02686048,0.02826326,0.027110282
1497,0.027398732,0.02723246,0.028864868,0.027460635
1498,0.027701188,0.027292471,0.028422859,0.026542388
1499,0.026878547,0.026344456,0.02817731,0.026433665
1500,0.02638254,0.026920483,0.028115913,0.027110282
1501,0.027495556,0.027484521,0.029049091,0.027823154
1502,0.02799153,0.027400475,0.029368296,0.02785936
1503,0.028088327,0.028024517,0.029933121,0.028028525
1504,0.028281901,0.02798852,0.029724393,0.027774807
1505,0.02795522,0.027988482,0.02973663,0.028185565
1506,0.02806411,0.027820487,0.029933102,0.028016426
1507,0.027870577,0.028000526,0.02933148,0.027412336
1508,0.027810078,0.0275805,0.028533373,0.027956031
1509,0.027882691,0.02779653,0.029552508,0.028149378
1510,0.0286932,0.028096497,0.02935601,0.027786862
1511,0.028173022,0.02759251,0.029540218,0.027871467
1512,0.028027829,0.027880497,0.029601585,0.028113093
1513,0.027749594,0.027676512,0.02971211,0.028052699
1514,0.028112493,0.028468505,0.029982198,0.02888634
1515,0.02856011,0.028672505,0.030473337,0.028934669
1516,0.029261835,0.028816562,0.031013634,0.029260937
1517,0.029092457,0.028636545,0.030620713,0.028777637
1518,0.028354473,0.028600536,0.030227792,0.02894678
1519,0.028935198,0.028516557,0.030227821,0.028765567
1520,0.02878999,0.028516524,0.029675249,0.02767812
1521,0.027616505,0.02740049,0.028791212,0.027001522
1522,0.0271326,0.027400494,0.028963123,0.027508989
1523,0.027483415,0.027796485,0.029196382,0.027980171
1524,0.028596424,0.0280005,0.029883988,0.028161418
1525,0.028148804,0.028564531,0.029994503,0.028113093
1526,0.028015766,0.027796537,0.029368334,0.027666088
1527,0.027797975,0.027616493,0.029208686,0.02791978
1528,0.028015729,0.027556483,0.028901719,0.027448561
1529,0.027834263,0.028024502,0.029147293,0.02830641
1530,0.02776169,0.027928516,0.029171858,0.02738817
1531,0.027096286,0.026860453,0.028803483,0.027170662
1532,0.027465839,0.027227845,0.028414931,0.026643872
1533,0.026653394,0.026662502,0.0283534,0.027067743
1534,0.02675036,0.027059417,0.028648738,0.026946604
1535,0.027174804,0.027588692,0.028845679,0.027879145
1536,0.02786598,0.027793162,0.029781003,0.02832722
1537,0.028448064,0.029260676,0.030224092,0.029623084
1538,0.02958792,0.02956139,0.031257898,0.030095395
1539,0.030230608,0.030247021,0.031947106,0.030301277
1540,0.030303348,0.029934257,0.031282492,0.029380847
1541,0.029478785,0.029272702,0.030839447,0.02904177
1542,0.029369645,0.029958323,0.03124559,0.030022725
1543,0.030121468,0.029681671,0.03141789,0.0295383
1544,0.029745515,0.029140342,0.030716334,0.029029611
1545,0.029442415,0.030018475,0.030851763,0.030143846
1546,0.029951725,0.02994632,0.031344056,0.029635202
1547,0.030315485,0.030535702,0.031811714,0.030846242
1548,0.0297698,0.03163029,0.031184036,0.03158498
1549,0.03099456,0.032556508,0.03300552,0.032456968
1550,0.0321708,0.03224377,0.03368242,0.032747623
1551,0.032425445,0.032388095,0.03429777,0.032578062
1552,0.03261948,0.03234001,0.034507014,0.032759745
1553,0.032898378,0.032352027,0.033916257,0.031911995
1554,0.03201316,0.032484334,0.03396549,0.03300195
1555,0.03315301,0.032953437,0.035085425,0.03331681
1556,0.033140887,0.03404804,0.035146967,0.034576315
1557,0.034317102,0.034096126,0.035836145,0.034249302
1558,0.034401987,0.033903677,0.0360946,0.034249302
1559,0.034304995,0.034974243,0.036180764,0.035315055
1560,0.035408493,0.035250906,0.037140742,0.035460394
1561,0.03480218,0.035010334,0.036500767,0.03473376
1562,0.034547497,0.034072075,0.035897687,0.034443077
1563,0.034535374,0.033927727,0.03588538,0.034237195
1564,0.034414154,0.03413226,0.03552851,0.03381336
1565,0.03373507,0.03361501,0.03556542,0.03397079
1566,0.034256507,0.034023996,0.035270058,0.03336527
1567,0.0335168,0.03369921,0.035454646,0.03386179
1568,0.03383207,0.033771377,0.035085425,0.033304695
1569,0.03344406,0.033109833,0.03531929,0.03323206
1570,0.033686567,0.033410523,0.03528235,0.033425804
1571,0.033759315,0.03355487,0.035331577,0.033886004
1572,0.03379568,0.03412019,0.035713084,0.034418862
1573,0.035153855,0.035599742,0.03698077,0.036174934
1574,0.036075424,0.036537956,0.037140734,0.035097074
1575,0.034329217,0.033903662,0.03513463,0.03355899
1576,0.033807818,0.033554863,0.03493774,0.03332891
1577,0.033395525,0.033314284,0.03513465,0.03360745
1578,0.03350466,0.03330225,0.03514695,0.03314725
1579,0.03314087,0.032881264,0.034236223,0.03290504
1580,0.032874096,0.034240488,0.034913115,0.03461263
1581,0.035020437,0.034384828,0.035553098,0.03399499
1582,0.03402609,0.03378341,0.035762332,0.034067664
1583,0.034244377,0.0338556,0.034740843,0.03300195
1584,0.032728594,0.03335039,0.03469161,0.03361958
1585,0.033371273,0.033530805,0.03541772,0.033692237
1586,0.033892702,0.033374432,0.03535618,0.033668008
1587,0.033407655,0.033566896,0.035159267,0.033474248
1588,0.033759292,0.033121813,0.034900784,0.03355899
1589,0.034001853,0.033602994,0.03517159,0.0331836
1590,0.03325003,0.03295346,0.034925453,0.033014063
1591,0.0329105,0.033025626,0.034334704,0.032989834
1592,0.03413524,0.034841936,0.03577465,0.0348912
1593,0.03540848,0.035876382,0.037153043,0.03630813
1594,0.03653657,0.03652777,0.038050495,0.036647994
1595,0.036828253,0.03617813,0.038038157,0.03635667
1596,0.03646366,0.036527786,0.038173877,0.036587324
1597,0.03631782,0.03604554,0.037372075,0.035689082
1598,0.03583165,0.035189543,0.036409892,0.034681585
1599,0.034081455,0.03457467,0.035867125,0.035070006
1600,0.03495657,0.03459881,0.03665661,0.034693744
1601,0.034227286,0.033947725,0.035163984,0.03320067
1602,0.03360747,0.032971215,0.034608923,0.032545235
1603,0.032671597,0.033224385,0.034103155,0.033431325
1604,0.033060547,0.033176173,0.034954324,0.0333221
1605,0.03327929,0.0334655,0.034806274,0.03275157
1606,0.03275669,0.03324851,0.034682937,0.032957945
1607,0.033072654,0.0332123,0.034818597,0.033674072
1608,0.033899132,0.03341726,0.035497047,0.03371049
1609,0.03358314,0.033007357,0.03449788,0.03265446
1610,0.032027435,0.032115217,0.033227332,0.031889748
1611,0.032161113,0.032922965,0.03394279,0.03346773
1612,0.03316989,0.03266978,0.033757746,0.03252093
1613,0.032319102,0.03191023,0.033474028,0.03145274
1614,0.031529088,0.031138632,0.032869577,0.031379897
1615,0.031419728,0.03158473,0.03306696,0.031112876
1616,0.031237405,0.03228398,0.033190317,0.03252093
1617,0.032708053,0.032283988,0.03407848,0.032023262
1618,0.031990986,0.031572696,0.03312867,0.03113718
1619,0.03111587,0.03147622,0.033079296,0.03152558
1620,0.03151695,0.031862017,0.033375353,0.031950425
1621,0.032039594,0.03259747,0.03384413,0.033030767
1622,0.032780986,0.032621566,0.034497894,0.032885093
1623,0.032951135,0.03259745,0.034189492,0.032642316
1624,0.033643913,0.034237098,0.035645083,0.03425673
1625,0.034130093,0.035237778,0.036187865,0.035324927
1626,0.035090227,0.03464699,0.036508553,0.034730118
1627,0.03459191,0.035201576,0.03665658,0.0350093
1628,0.035005156,0.03549094,0.03701432,0.035980385
1629,0.03583164,0.035949077,0.037063666,0.035191398
1630,0.035369802,0.035334226,0.037150033,0.035689082
1631,0.03573441,0.036515716,0.03738439,0.037012164
1632,0.037010584,0.036696564,0.038630277,0.036987882
1633,0.03711999,0.036985923,0.03893867,0.03753413
1634,0.037508886,0.0373717,0.038617924,0.036647994
1635,0.03495654,0.034972515,0.036693595,0.035434145
1636,0.03523611,0.035876755,0.037137695,0.035810467
1637,0.03572226,0.03593703,0.03775446,0.035992537
1638,0.036001813,0.03608172,0.037742138,0.036502365
1639,0.036293525,0.0361179,0.037569456,0.03547061
1640,0.035151053,0.034888167,0.036126204,0.03446312
1641,0.034336697,0.034008037,0.0341895,0.032605905
1642,0.032659438,0.032935027,0.034608908,0.03314
1643,0.032720197,0.032223698,0.03327667,0.03182904
1644,0.032039594,0.032814484,0.034066163,0.032933664
1645,0.032780986,0.03268185,0.03446088,0.032399554
1646,0.03218543,0.031837914,0.0333877,0.03144062
1647,0.031930197,0.03207903,0.033597395,0.03241169
1648,0.032537904,0.03274214,0.033770107,0.033188563
1649,0.033133466,0.0325613,0.034078494,0.032375295
1650,0.032525737,0.031994637,0.031882755,0.030093245
1651,0.030740608,0.030538369,0.031387433,0.03076258
1652,0.030984271,0.031456936,0.032760113,0.03184561
1653,0.03147166,0.031033892,0.032488033,0.03122497
1654,0.03130107,0.031154763,0.032549866,0.03145619
1655,0.0305578,0.03105807,0.030509364,0.029703833
1656,0.030350659,0.030913029,0.032203607,0.030653033
1657,0.030801516,0.030357067,0.031622387,0.03027581
1658,0.030801516,0.030562531,0.03221599,0.030507017
1659,0.031179208,0.030973446,0.030509353,0.028730284
1660,0.028559476,0.029861473,0.029804446,0.030020215
1661,0.02983889,0.029486787,0.030843254,0.029399592
1662,0.030058242,0.030961405,0.031721324,0.03049485
1663,0.031471644,0.030852582,0.032067552,0.030701686
1664,0.030874576,0.030465793,0.032005712,0.030859876
1665,0.030923348,0.031082246,0.03232728,0.030738208
1666,0.031130489,0.03105807,0.03231491,0.031590056
1667,0.03139857,0.030949298,0.032203622,0.030227121
1668,0.029985107,0.030538332,0.031981,0.030421812
1669,0.030886758,0.030272398,0.0309669,0.02909534
1670,0.02961957,0.029015414,0.029012993,0.02801232
1671,0.027085148,0.026731037,0.028493613,0.02677108
1672,0.02697549,0.02732329,0.028592546,0.027464729
1673,0.027779654,0.02735952,0.028419383,0.027574219
1674,0.024599414,0.02552234,0.025575034,0.0250552
1675,0.025269601,0.025038883,0.02625522,0.024580617
1676,0.02502589,0.025111392,0.026725143,0.02526208
